timestamp,municipality_id,usage,total_capacity
2017-08-11 16:25:46,2,521,697
2017-08-11 16:25:46,7,1408,2019
2017-08-11 16:25:46,9,896,1332
2017-08-11 16:25:46,0,622,2813
2017-08-11 16:25:46,3,839,1930
2017-08-11 16:25:46,1,410,397
2017-08-11 16:25:46,6,1013,3113
2017-08-11 16:25:46,4,1623,3893
2017-08-11 16:25:46,8,890,2947
2017-08-12 08:02:45,2,279,697
2017-08-12 08:02:45,3,578,1930
2017-08-12 08:02:45,9,345,1332
2017-08-12 08:02:45,4,1274,3893
2017-08-12 08:02:45,1,160,397
2017-08-12 08:02:45,5,16,587
2017-08-12 08:02:45,7,615,2019
2017-08-12 08:02:45,8,501,2947
2017-08-12 08:02:45,6,505,3113
2017-08-12 08:02:45,0,228,2813
2017-08-12 08:29:50,1,189,397
2017-08-12 08:29:50,3,745,1930
2017-08-12 08:29:50,6,590,3113
2017-08-12 08:29:50,4,1682,3893
2017-08-12 08:29:50,8,630,2947
2017-08-12 08:29:50,0,284,2813
2017-08-12 08:29:50,5,20,587
2017-08-12 08:29:50,2,324,697
2017-08-12 08:29:50,9,390,1332
2017-08-12 08:29:50,7,705,2019
2017-08-12 09:02:45,0,359,2813
2017-08-12 09:02:45,9,442,1332
2017-08-12 09:02:45,4,2191,3893
2017-08-12 09:02:45,6,700,3113
2017-08-12 09:02:45,2,372,697
2017-08-12 09:02:45,7,805,2019
2017-08-12 09:02:45,8,799,2947
2017-08-12 09:02:45,3,944,1930
2017-08-12 09:02:45,5,32,587
2017-08-12 09:02:45,1,219,397
2017-08-12 09:29:48,6,774,3113
2017-08-12 09:29:48,1,240,397
2017-08-12 09:29:48,8,905,2947
2017-08-12 09:29:48,7,894,2019
2017-08-12 09:29:48,5,49,587
2017-08-12 09:29:48,2,418,697
2017-08-12 09:29:48,3,1108,1930
2017-08-12 09:29:48,9,485,1332
2017-08-12 09:29:48,0,392,2813
2017-08-12 09:29:48,4,2562,3893
2017-08-12 10:02:49,4,2915,3893
2017-08-12 10:02:49,9,597,1332
2017-08-12 10:02:49,2,475,697
2017-08-12 10:02:49,7,1063,2019
2017-08-12 10:02:49,8,1059,2947
2017-08-12 10:02:49,0,472,2813
2017-08-12 10:02:49,6,883,3113
2017-08-12 10:02:49,5,84,587
2017-08-12 10:02:49,1,296,397
2017-08-12 10:02:49,3,1272,1930
2017-08-12 10:29:50,8,1129,2947
2017-08-12 10:29:50,4,3063,3893
2017-08-12 10:29:50,5,108,587
2017-08-12 10:29:50,6,947,3113
2017-08-12 10:29:50,9,675,1332
2017-08-12 10:29:50,1,329,397
2017-08-12 10:29:50,3,1339,1930
2017-08-12 10:29:50,2,507,697
2017-08-12 10:29:50,0,522,2813
2017-08-12 10:29:50,7,1173,2019
2017-08-12 11:02:50,5,151,587
2017-08-12 11:02:50,8,1187,2947
2017-08-12 11:02:50,2,528,697
2017-08-12 11:02:50,9,745,1332
2017-08-12 11:02:50,6,988,3113
2017-08-12 11:02:50,7,1264,2019
2017-08-12 11:02:50,3,1405,1930
2017-08-12 11:02:50,0,571,2813
2017-08-12 11:02:50,1,367,397
2017-08-12 11:02:50,4,3189,3893
2017-08-12 11:29:51,4,3265,3893
2017-08-12 11:29:51,6,1044,3113
2017-08-12 11:29:51,9,803,1332
2017-08-12 11:29:51,5,166,587
2017-08-12 11:29:51,0,608,2813
2017-08-12 11:29:51,1,398,397
2017-08-12 11:29:51,7,1357,2019
2017-08-12 11:29:51,8,1245,2947
2017-08-12 11:29:51,3,1454,1930
2017-08-12 11:29:51,2,563,697
2017-08-12 11:55:49,5,166,587
2017-08-12 11:55:49,8,1277,2947
2017-08-12 11:55:49,4,3311,3893
2017-08-12 11:55:49,1,404,397
2017-08-12 11:55:49,7,1413,2019
2017-08-12 11:55:49,2,593,697
2017-08-12 11:55:49,3,1499,1930
2017-08-12 11:55:49,9,829,1332
2017-08-12 11:55:49,0,623,2813
2017-08-12 11:55:49,6,1091,3113
2017-08-12 12:29:50,9,854,1332
2017-08-12 12:29:50,6,1132,3113
2017-08-12 12:29:50,0,621,2813
2017-08-12 12:29:50,3,1534,1930
2017-08-12 12:29:50,1,404,397
2017-08-12 12:29:50,5,176,587
2017-08-12 12:29:50,7,1475,2019
2017-08-12 12:29:50,4,3340,3893
2017-08-12 12:29:50,8,1288,2947
2017-08-12 12:29:50,2,630,697
2017-08-12 12:56:46,2,640,697
2017-08-12 12:56:46,3,1557,1930
2017-08-12 12:56:46,1,406,397
2017-08-12 12:56:46,9,869,1332
2017-08-12 12:56:46,8,1290,2947
2017-08-12 12:56:46,0,624,2813
2017-08-12 12:56:46,7,1500,2019
2017-08-12 12:56:46,5,190,587
2017-08-12 12:56:46,6,1142,3113
2017-08-12 12:56:46,4,3367,3893
2017-08-12 13:29:50,2,639,697
2017-08-12 13:29:50,5,198,587
2017-08-12 13:29:50,9,868,1332
2017-08-12 13:29:50,1,407,397
2017-08-12 13:29:50,3,1534,1930
2017-08-12 13:29:50,4,3319,3893
2017-08-12 13:29:50,8,1296,2947
2017-08-12 13:29:50,0,623,2813
2017-08-12 13:29:50,7,1498,2019
2017-08-12 13:29:50,6,1141,3113
2017-08-12 14:02:50,3,1533,1930
2017-08-12 14:02:50,6,1122,3113
2017-08-12 14:02:50,2,624,697
2017-08-12 14:02:50,5,193,587
2017-08-12 14:02:50,8,1284,2947
2017-08-12 14:02:50,4,3326,3893
2017-08-12 14:02:50,7,1464,2019
2017-08-12 14:02:50,9,849,1332
2017-08-12 14:02:50,1,403,397
2017-08-12 14:02:50,0,619,2813
2017-08-12 14:29:49,1,411,397
2017-08-12 14:29:49,6,1089,3113
2017-08-12 14:29:49,7,1434,2019
2017-08-12 14:29:49,9,841,1332
2017-08-12 14:29:49,8,1292,2947
2017-08-12 14:29:49,4,3253,3893
2017-08-12 14:29:49,0,615,2813
2017-08-12 14:29:49,2,602,697
2017-08-12 14:29:49,5,174,587
2017-08-12 14:29:49,3,1494,1930
2017-08-12 14:55:51,8,1270,2947
2017-08-12 14:55:51,3,1431,1930
2017-08-12 14:55:51,9,818,1332
2017-08-12 14:55:51,6,1040,3113
2017-08-12 14:55:51,7,1376,2019
2017-08-12 14:55:51,2,567,697
2017-08-12 14:55:51,1,403,397
2017-08-12 14:55:51,0,594,2813
2017-08-12 14:55:51,4,3156,3893
2017-08-12 14:55:51,5,168,587
2017-08-12 15:29:47,4,2984,3893
2017-08-12 15:29:47,9,798,1332
2017-08-12 15:29:47,5,140,587
2017-08-12 15:29:47,2,534,697
2017-08-12 15:29:47,7,1323,2019
2017-08-12 15:29:47,8,1245,2947
2017-08-12 15:29:47,6,989,3113
2017-08-12 15:29:47,3,1349,1930
2017-08-12 15:29:47,1,402,397
2017-08-12 15:29:47,0,575,2813
2017-08-12 15:56:51,2,525,697
2017-08-12 15:56:51,3,1236,1930
2017-08-12 15:56:51,8,1197,2947
2017-08-12 15:56:51,0,538,2813
2017-08-12 15:56:51,4,2769,3893
2017-08-12 15:56:51,7,1281,2019
2017-08-12 15:56:51,6,963,3113
2017-08-12 15:56:51,1,382,397
2017-08-12 15:56:51,9,765,1332
2017-08-12 15:56:51,5,124,587
2017-08-12 16:29:51,6,900,3113
2017-08-12 16:29:51,3,1066,1930
2017-08-12 16:29:51,0,493,2813
2017-08-12 16:29:51,4,2447,3893
2017-08-12 16:29:51,5,104,587
2017-08-12 16:29:51,8,1122,2947
2017-08-12 16:29:51,1,359,397
2017-08-12 16:29:51,7,1205,2019
2017-08-12 16:29:51,9,724,1332
2017-08-12 16:29:51,2,490,697
2017-08-13 08:02:51,5,23,587
2017-08-13 08:02:51,6,706,3113
2017-08-13 08:02:51,8,606,2947
2017-08-13 08:02:51,3,589,1930
2017-08-13 08:02:51,0,269,2813
2017-08-13 08:02:51,7,863,2019
2017-08-13 08:02:51,1,201,397
2017-08-13 08:02:51,2,445,697
2017-08-13 08:02:51,4,1311,3893
2017-08-13 08:02:51,9,427,1332
2017-08-13 08:29:53,8,710,2947
2017-08-13 08:29:53,0,314,2813
2017-08-13 08:29:53,1,218,397
2017-08-13 08:29:53,7,922,2019
2017-08-13 08:29:53,3,771,1930
2017-08-13 08:29:53,6,778,3113
2017-08-13 08:29:53,4,1708,3893
2017-08-13 08:29:53,2,481,697
2017-08-13 08:29:53,5,29,587
2017-08-13 08:29:53,9,450,1332
2017-08-13 09:02:55,7,1032,2019
2017-08-13 09:02:55,0,402,2813
2017-08-13 09:02:55,4,2223,3893
2017-08-13 09:02:55,2,535,697
2017-08-13 09:02:55,8,910,2947
2017-08-13 09:02:55,3,981,1930
2017-08-13 09:02:55,6,902,3113
2017-08-13 09:02:55,1,254,397
2017-08-13 09:02:55,5,42,587
2017-08-13 09:02:55,9,506,1332
2017-08-13 09:29:54,5,68,587
2017-08-13 09:29:54,7,1130,2019
2017-08-13 09:29:54,1,282,397
2017-08-13 09:29:54,9,566,1332
2017-08-13 09:29:54,2,573,697
2017-08-13 09:29:54,4,2603,3893
2017-08-13 09:29:54,8,1023,2947
2017-08-13 09:29:54,3,1124,1930
2017-08-13 09:29:54,0,456,2813
2017-08-13 09:29:54,6,982,3113
2017-08-13 09:55:56,6,1057,3113
2017-08-13 09:55:56,0,514,2813
2017-08-13 09:55:56,8,1147,2947
2017-08-13 09:55:56,7,1251,2019
2017-08-13 09:55:56,9,646,1332
2017-08-13 09:55:56,4,2952,3893
2017-08-13 09:55:56,3,1289,1930
2017-08-13 09:55:56,2,614,697
2017-08-13 09:55:56,5,100,587
2017-08-13 09:55:56,1,325,397
2017-08-13 10:29:54,8,1233,2947
2017-08-13 10:29:54,2,498,697
2017-08-13 10:29:54,1,353,397
2017-08-13 10:29:54,5,141,587
2017-08-13 10:29:54,9,715,1332
2017-08-13 10:29:54,0,551,2813
2017-08-13 10:29:54,4,3203,3893
2017-08-13 10:29:54,3,1389,1930
2017-08-13 10:29:54,6,970,3113
2017-08-13 10:29:54,7,1204,2019
2017-08-13 11:02:54,1,383,397
2017-08-13 11:02:54,6,1029,3113
2017-08-13 11:02:54,3,1460,1930
2017-08-13 11:02:54,5,184,587
2017-08-13 11:02:54,4,3387,3893
2017-08-13 11:02:54,8,1300,2947
2017-08-13 11:02:54,7,1290,2019
2017-08-13 11:02:54,2,537,697
2017-08-13 11:02:54,9,762,1332
2017-08-13 11:02:54,0,590,2813
2017-08-13 11:29:55,9,796,1332
2017-08-13 11:29:55,5,194,587
2017-08-13 11:29:55,1,401,397
2017-08-13 11:29:55,4,3452,3893
2017-08-13 11:29:55,2,563,697
2017-08-13 11:29:55,8,1334,2947
2017-08-13 11:29:55,0,617,2813
2017-08-13 11:29:55,7,1350,2019
2017-08-13 11:29:55,6,1067,3113
2017-08-13 11:29:55,3,1505,1930
2017-08-13 12:02:55,5,218,587
2017-08-13 12:02:55,9,819,1332
2017-08-13 12:02:55,3,1554,1930
2017-08-13 12:02:55,8,1355,2947
2017-08-13 12:02:55,4,3508,3893
2017-08-13 12:02:55,2,600,697
2017-08-13 12:02:55,6,1119,3113
2017-08-13 12:02:55,7,1410,2019
2017-08-13 12:02:55,1,394,397
2017-08-13 12:02:55,0,616,2813
2017-08-13 12:29:55,9,860,1332
2017-08-13 12:29:55,2,620,697
2017-08-13 12:29:55,5,225,587
2017-08-13 12:29:55,0,635,2813
2017-08-13 12:29:55,7,1471,2019
2017-08-13 12:29:55,1,410,397
2017-08-13 12:29:55,6,1152,3113
2017-08-13 12:29:55,8,1378,2947
2017-08-13 12:29:55,4,3488,3893
2017-08-13 12:29:55,3,1548,1930
2017-08-13 13:02:55,0,636,2813
2017-08-13 13:02:55,5,236,587
2017-08-13 13:02:55,7,1506,2019
2017-08-13 13:02:55,4,3499,3893
2017-08-13 13:02:55,3,1564,1930
2017-08-13 13:02:55,1,411,397
2017-08-13 13:02:55,6,1176,3113
2017-08-13 13:02:55,8,1376,2947
2017-08-13 13:02:55,9,868,1332
2017-08-13 13:02:55,2,647,697
2017-08-13 13:55:56,6,1204,3113
2017-08-13 13:55:56,0,633,2813
2017-08-13 13:55:56,2,669,697
2017-08-13 13:55:56,7,1527,2019
2017-08-13 13:55:56,1,407,397
2017-08-13 13:55:56,5,219,587
2017-08-13 13:55:56,9,867,1332
2017-08-13 13:55:56,8,1369,2947
2017-08-13 13:55:56,3,1544,1930
2017-08-13 13:55:56,4,3452,3893
2017-08-13 14:29:57,9,820,1332
2017-08-13 14:29:57,2,616,697
2017-08-13 14:29:57,6,1113,3113
2017-08-13 14:29:57,3,1497,1930
2017-08-13 14:29:57,5,190,587
2017-08-13 14:29:57,8,1326,2947
2017-08-13 14:29:57,1,393,397
2017-08-13 14:29:57,7,1427,2019
2017-08-13 14:29:57,0,599,2813
2017-08-13 14:29:57,4,3378,3893
2017-08-13 14:56:52,7,1366,2019
2017-08-13 14:56:52,8,1274,2947
2017-08-13 14:56:52,3,1460,1930
2017-08-13 14:56:52,0,561,2813
2017-08-13 14:56:52,6,1073,3113
2017-08-13 14:56:52,9,779,1332
2017-08-13 14:56:52,1,367,397
2017-08-13 14:56:52,5,168,587
2017-08-13 14:56:52,2,596,697
2017-08-13 14:56:52,4,3294,3893
2017-08-13 15:28:52,5,138,587
2017-08-13 15:28:52,0,530,2813
2017-08-13 15:28:52,4,3138,3893
2017-08-13 15:28:52,2,574,697
2017-08-13 15:28:52,9,736,1332
2017-08-13 15:28:52,8,1227,2947
2017-08-13 15:28:52,3,1390,1930
2017-08-13 15:28:52,7,1301,2019
2017-08-13 15:28:52,6,1018,3113
2017-08-13 15:28:52,1,356,397
2017-08-13 16:02:56,4,2902,3893
2017-08-13 16:02:56,9,701,1332
2017-08-13 16:02:56,5,112,587
2017-08-13 16:02:56,2,514,697
2017-08-13 16:02:56,3,1267,1930
2017-08-13 16:02:56,7,1206,2019
2017-08-13 16:02:56,1,338,397
2017-08-13 16:02:56,6,934,3113
2017-08-13 16:02:56,8,1175,2947
2017-08-13 16:02:56,0,494,2813
2017-08-13 16:29:56,6,866,3113
2017-08-13 16:29:56,1,328,397
2017-08-13 16:29:56,3,1156,1930
2017-08-13 16:29:56,4,2661,3893
2017-08-13 16:29:56,2,475,697
2017-08-13 16:29:56,5,97,587
2017-08-13 16:29:56,7,1133,2019
2017-08-13 16:29:56,9,667,1332
2017-08-13 16:29:56,0,464,2813
2017-08-13 16:29:56,8,1113,2947
2017-08-14 08:03:01,2,296,697
2017-08-14 08:03:01,5,23,587
2017-08-14 08:03:01,1,217,397
2017-08-14 08:03:01,8,670,2947
2017-08-14 08:03:01,4,1450,3893
2017-08-14 08:03:01,6,572,3113
2017-08-14 08:03:01,0,296,2813
2017-08-14 08:03:01,9,454,1332
2017-08-14 08:03:01,3,660,1930
2017-08-14 08:03:01,7,741,2019
2017-08-14 08:43:00,7,839,2019
2017-08-14 08:43:00,2,346,697
2017-08-14 08:43:00,0,401,2813
2017-08-14 08:43:00,9,502,1332
2017-08-14 08:43:00,8,844,2947
2017-08-14 08:43:00,1,252,397
2017-08-14 08:43:00,4,2000,3893
2017-08-14 08:43:00,6,700,3113
2017-08-14 08:43:00,5,27,587
2017-08-14 08:43:00,3,877,1930
2017-08-14 09:03:01,0,449,2813
2017-08-14 09:03:01,3,1009,1930
2017-08-14 09:03:01,4,2298,3893
2017-08-14 09:03:01,6,763,3113
2017-08-14 09:03:01,8,985,2947
2017-08-14 09:03:01,7,911,2019
2017-08-14 09:03:01,1,278,397
2017-08-14 09:03:01,2,380,697
2017-08-14 09:03:01,5,31,587
2017-08-14 09:03:01,9,540,1332
2017-08-14 09:29:57,6,831,3113
2017-08-14 09:29:57,3,1149,1930
2017-08-14 09:29:57,9,590,1332
2017-08-14 09:29:57,4,2645,3893
2017-08-14 09:29:57,8,1101,2947
2017-08-14 09:29:57,7,1001,2019
2017-08-14 09:29:57,0,511,2813
2017-08-14 09:29:57,5,51,587
2017-08-14 09:29:57,2,420,697
2017-08-14 09:29:57,1,317,397
2017-08-14 10:02:59,2,488,697
2017-08-14 10:02:59,9,678,1332
2017-08-14 10:02:59,0,586,2813
2017-08-14 10:02:59,3,1327,1930
2017-08-14 10:02:59,7,1157,2019
2017-08-14 10:02:59,6,940,3113
2017-08-14 10:02:59,5,89,587
2017-08-14 10:02:59,8,1233,2947
2017-08-14 10:02:59,1,371,397
2017-08-14 10:02:59,4,3036,3893
2017-08-14 10:30:01,3,1427,1930
2017-08-14 10:30:01,8,1291,2947
2017-08-14 10:30:01,6,1016,3113
2017-08-14 10:30:01,0,632,2813
2017-08-14 10:30:01,9,736,1332
2017-08-14 10:30:01,1,399,397
2017-08-14 10:30:01,7,1262,2019
2017-08-14 10:30:01,5,112,587
2017-08-14 10:30:01,2,535,697
2017-08-14 10:30:01,4,3242,3893
2017-08-14 11:30:01,9,772,1332
2017-08-14 11:30:01,7,1359,2019
2017-08-14 11:30:01,1,402,397
2017-08-14 11:30:01,5,158,587
2017-08-14 11:30:01,6,1098,3113
2017-08-14 11:30:01,2,596,697
2017-08-14 11:30:01,3,1504,1930
2017-08-14 11:30:01,4,3368,3893
2017-08-14 11:30:01,0,647,2813
2017-08-14 11:30:01,8,1302,2947
2017-08-14 12:02:58,5,179,587
2017-08-14 12:02:58,8,1290,2947
2017-08-14 12:02:58,7,1389,2019
2017-08-14 12:02:58,6,1120,3113
2017-08-14 12:02:58,3,1524,1930
2017-08-14 12:02:58,4,3373,3893
2017-08-14 12:02:58,0,652,2813
2017-08-14 12:02:58,2,607,697
2017-08-14 12:02:58,9,791,1332
2017-08-14 12:02:58,1,406,397
2017-08-14 12:30:00,1,404,397
2017-08-14 12:30:00,4,3390,3893
2017-08-14 12:30:00,5,186,587
2017-08-14 12:30:00,7,1435,2019
2017-08-14 12:30:00,8,1288,2947
2017-08-14 12:30:00,0,644,2813
2017-08-14 12:30:00,2,645,697
2017-08-14 12:30:00,9,799,1332
2017-08-14 12:30:00,6,1147,3113
2017-08-14 12:30:00,3,1524,1930
2017-08-14 13:03:02,2,674,697
2017-08-14 13:03:02,6,1180,3113
2017-08-14 13:03:02,1,406,397
2017-08-14 13:03:02,0,645,2813
2017-08-14 13:03:02,8,1299,2947
2017-08-14 13:03:02,9,816,1332
2017-08-14 13:03:02,4,3387,3893
2017-08-14 13:03:02,5,209,587
2017-08-14 13:03:02,3,1512,1930
2017-08-14 13:03:02,7,1481,2019
2017-08-14 13:29:57,6,1200,3113
2017-08-14 13:29:57,3,1505,1930
2017-08-14 13:29:57,8,1302,2947
2017-08-14 13:29:57,0,641,2813
2017-08-14 13:29:57,9,821,1332
2017-08-14 13:29:57,2,690,697
2017-08-14 13:29:57,7,1502,2019
2017-08-14 13:29:57,1,404,397
2017-08-14 13:29:57,5,215,587
2017-08-14 13:29:57,4,3370,3893
2017-08-14 14:03:00,2,694,697
2017-08-14 14:03:00,1,411,397
2017-08-14 14:03:00,8,1347,2947
2017-08-14 14:03:00,0,640,2813
2017-08-14 14:03:00,5,207,587
2017-08-14 14:03:00,9,854,1332
2017-08-14 14:03:00,3,1500,1930
2017-08-14 14:03:00,4,3341,3893
2017-08-14 14:03:00,6,1225,3113
2017-08-14 14:03:00,7,1539,2019
2017-08-14 14:30:01,8,1324,2947
2017-08-14 14:30:01,1,403,397
2017-08-14 14:30:01,5,182,587
2017-08-14 14:30:01,4,3285,3893
2017-08-14 14:30:01,9,837,1332
2017-08-14 14:30:01,3,1482,1930
2017-08-14 14:30:01,7,1515,2019
2017-08-14 14:30:01,6,1216,3113
2017-08-14 14:30:01,2,687,697
2017-08-14 14:30:01,0,627,2813
2017-08-14 14:56:03,6,1175,3113
2017-08-14 14:56:03,0,614,2813
2017-08-14 14:56:03,4,3184,3893
2017-08-14 14:56:03,5,170,587
2017-08-14 14:56:03,7,1477,2019
2017-08-14 14:56:03,8,1306,2947
2017-08-14 14:56:03,3,1449,1930
2017-08-14 14:56:03,2,661,697
2017-08-14 14:56:03,1,403,397
2017-08-14 14:56:03,9,825,1332
2017-08-14 15:30:00,5,151,587
2017-08-14 15:30:00,2,639,697
2017-08-14 15:30:00,7,1420,2019
2017-08-14 15:30:00,0,593,2813
2017-08-14 15:30:00,3,1380,1930
2017-08-14 15:30:00,6,1117,3113
2017-08-14 15:30:00,8,1269,2947
2017-08-14 15:30:00,9,790,1332
2017-08-14 15:30:00,4,3043,3893
2017-08-14 15:30:00,1,400,397
2017-08-14 15:56:02,5,154,587
2017-08-14 15:56:02,0,563,2813
2017-08-14 15:56:02,9,771,1332
2017-08-14 15:56:02,7,1383,2019
2017-08-14 15:56:02,2,621,697
2017-08-14 15:56:02,1,394,397
2017-08-14 15:56:02,3,1326,1930
2017-08-14 15:56:02,4,2890,3893
2017-08-14 15:56:02,6,1069,3113
2017-08-14 15:56:02,8,1238,2947
2017-08-14 16:30:00,3,1172,1930
2017-08-14 16:30:00,8,1151,2947
2017-08-14 16:30:00,0,519,2813
2017-08-14 16:30:00,7,1307,2019
2017-08-14 16:30:00,6,990,3113
2017-08-14 16:30:00,5,143,587
2017-08-14 16:30:00,1,381,397
2017-08-14 16:30:00,9,728,1332
2017-08-14 16:30:00,4,2601,3893
2017-08-14 16:30:00,2,588,697
2017-08-15 07:57:02,5,23,587
2017-08-15 07:57:02,3,597,1930
2017-08-15 07:57:02,7,730,2019
2017-08-15 07:57:02,8,539,2947
2017-08-15 07:57:02,1,160,397
2017-08-15 07:57:02,6,617,3113
2017-08-15 07:57:02,0,229,2813
2017-08-15 07:57:02,2,342,697
2017-08-15 07:57:02,9,397,1332
2017-08-15 07:57:02,4,1392,3893
2017-08-15 08:30:06,2,380,697
2017-08-15 08:30:06,5,28,587
2017-08-15 08:30:06,4,1854,3893
2017-08-15 08:30:06,7,818,2019
2017-08-15 08:30:06,3,792,1930
2017-08-15 08:30:06,1,185,397
2017-08-15 08:30:06,6,726,3113
2017-08-15 08:30:06,0,311,2813
2017-08-15 08:30:06,9,447,1332
2017-08-15 08:30:06,8,684,2947
2017-08-15 09:03:06,7,895,2019
2017-08-15 09:03:06,4,2299,3893
2017-08-15 09:03:06,9,489,1332
2017-08-15 09:03:06,2,415,697
2017-08-15 09:03:06,5,40,587
2017-08-15 09:03:06,3,969,1930
2017-08-15 09:03:06,1,216,397
2017-08-15 09:03:06,8,867,2947
2017-08-15 09:03:06,0,387,2813
2017-08-15 09:03:06,6,814,3113
2017-08-15 09:30:04,7,988,2019
2017-08-15 09:30:04,4,2643,3893
2017-08-15 09:30:04,2,447,697
2017-08-15 09:30:04,3,1093,1930
2017-08-15 09:30:04,6,876,3113
2017-08-15 09:30:04,5,72,587
2017-08-15 09:30:04,9,550,1332
2017-08-15 09:30:04,8,965,2947
2017-08-15 09:30:04,0,439,2813
2017-08-15 09:30:04,1,253,397
2017-08-15 09:57:02,2,477,697
2017-08-15 09:57:02,3,1180,1930
2017-08-15 09:57:02,8,1068,2947
2017-08-15 09:57:02,1,284,397
2017-08-15 09:57:02,4,2866,3893
2017-08-15 09:57:02,0,489,2813
2017-08-15 09:57:02,7,1086,2019
2017-08-15 09:57:02,6,947,3113
2017-08-15 09:57:02,5,109,587
2017-08-15 09:57:02,9,618,1332
2017-08-15 10:30:07,8,1156,2947
2017-08-15 10:30:07,3,1375,1930
2017-08-15 10:30:07,1,325,397
2017-08-15 10:30:07,6,1023,3113
2017-08-15 10:30:07,0,542,2813
2017-08-15 10:30:07,2,529,697
2017-08-15 10:30:07,4,3177,3893
2017-08-15 10:30:07,9,696,1332
2017-08-15 10:30:07,5,146,587
2017-08-15 10:30:07,7,1216,2019
2017-08-15 11:03:05,5,178,587
2017-08-15 11:03:05,3,1432,1930
2017-08-15 11:03:05,4,3287,3893
2017-08-15 11:03:05,6,1081,3113
2017-08-15 11:03:05,7,1309,2019
2017-08-15 11:03:05,8,1235,2947
2017-08-15 11:03:05,0,604,2813
2017-08-15 11:03:05,2,555,697
2017-08-15 11:03:05,1,362,397
2017-08-15 11:03:05,9,763,1332
2017-08-15 11:26:03,5,194,587
2017-08-15 11:26:03,6,1101,3113
2017-08-15 11:26:03,3,1455,1930
2017-08-15 11:26:03,1,388,397
2017-08-15 11:26:03,0,637,2813
2017-08-15 11:26:03,7,1357,2019
2017-08-15 11:26:03,4,3329,3893
2017-08-15 11:26:03,2,561,697
2017-08-15 11:26:03,9,805,1332
2017-08-15 11:26:03,8,1279,2947
2017-08-15 12:00:02,1,408,397
2017-08-15 12:00:02,8,1322,2947
2017-08-15 12:00:02,6,1160,3113
2017-08-15 12:00:02,9,840,1332
2017-08-15 12:00:02,0,676,2813
2017-08-15 12:00:02,5,224,587
2017-08-15 12:00:02,4,3375,3893
2017-08-15 12:00:02,3,1485,1930
2017-08-15 12:00:02,2,594,697
2017-08-15 12:00:02,7,1425,2019
2017-08-15 12:26:03,2,618,697
2017-08-15 12:26:03,7,1480,2019
2017-08-15 12:26:03,6,1192,3113
2017-08-15 12:26:03,0,678,2813
2017-08-15 12:26:03,3,1504,1930
2017-08-15 12:26:03,1,409,397
2017-08-15 12:26:03,4,3370,3893
2017-08-15 12:26:03,5,237,587
2017-08-15 12:26:03,9,871,1332
2017-08-15 12:26:03,8,1332,2947
2017-08-15 13:00:07,2,670,697
2017-08-15 13:00:07,1,410,397
2017-08-15 13:00:07,9,899,1332
2017-08-15 13:00:07,5,228,587
2017-08-15 13:00:07,6,1272,3113
2017-08-15 13:00:07,3,1518,1930
2017-08-15 13:00:07,7,1560,2019
2017-08-15 13:00:07,0,692,2813
2017-08-15 13:00:07,8,1344,2947
2017-08-15 13:00:07,4,3401,3893
2017-08-15 13:26:08,3,1516,1930
2017-08-15 13:26:08,2,695,697
2017-08-15 13:26:08,1,411,397
2017-08-15 13:26:08,8,1364,2947
2017-08-15 13:26:08,0,685,2813
2017-08-15 13:26:08,9,917,1332
2017-08-15 13:26:08,4,3382,3893
2017-08-15 13:26:08,5,216,587
2017-08-15 13:26:08,6,1299,3113
2017-08-15 13:26:08,7,1603,2019
2017-08-15 14:00:06,8,1368,2947
2017-08-15 14:00:06,0,685,2813
2017-08-15 14:00:06,9,919,1332
2017-08-15 14:00:06,4,3377,3893
2017-08-15 14:00:06,5,212,587
2017-08-15 14:00:06,3,1516,1930
2017-08-15 14:00:06,7,1605,2019
2017-08-15 14:00:06,6,1302,3113
2017-08-15 14:00:06,1,412,397
2017-08-15 14:00:06,2,695,697
2017-08-15 14:26:06,4,3308,3893
2017-08-15 14:26:06,3,1472,1930
2017-08-15 14:26:06,7,1589,2019
2017-08-15 14:26:06,9,911,1332
2017-08-15 14:26:06,1,411,397
2017-08-15 14:26:06,2,687,697
2017-08-15 14:26:06,5,192,587
2017-08-15 14:26:06,8,1362,2947
2017-08-15 14:26:06,6,1287,3113
2017-08-15 14:26:06,0,679,2813
2017-08-15 15:00:07,7,1557,2019
2017-08-15 15:00:07,6,1275,3113
2017-08-15 15:00:07,3,1434,1930
2017-08-15 15:00:07,5,173,587
2017-08-15 15:00:07,1,408,397
2017-08-15 15:00:07,2,683,697
2017-08-15 15:00:07,0,674,2813
2017-08-15 15:00:07,8,1321,2947
2017-08-15 15:00:07,4,3222,3893
2017-08-15 15:00:07,9,883,1332
2017-08-15 15:26:03,3,1404,1930
2017-08-15 15:26:03,0,669,2813
2017-08-15 15:26:03,5,157,587
2017-08-15 15:26:03,4,3113,3893
2017-08-15 15:26:03,2,669,697
2017-08-15 15:26:03,6,1264,3113
2017-08-15 15:26:03,7,1515,2019
2017-08-15 15:26:03,9,855,1332
2017-08-15 15:26:03,1,400,397
2017-08-15 15:26:03,8,1299,2947
2017-08-15 16:03:03,5,149,587
2017-08-15 16:03:03,3,1283,1930
2017-08-15 16:03:03,7,1467,2019
2017-08-15 16:03:03,4,2893,3893
2017-08-15 16:03:03,1,387,397
2017-08-15 16:03:03,8,1253,2947
